date,year,city,region,pm25,pm10,aqi,season,festival_flag,dominant_cause,synthetic_annual_pm25,pm25_adjusted_real,pm10_adjusted_real,real_data_anchor
2024-05-13,2024,Gurugram,Sohna Road,122.2,256.4,219,Pre-monsoon,0,Vehicular emissions,114.95036429872495,95.7,200.8,1
2024-05-14,2024,Gurugram,Sohna Road,60.4,142.8,138,Pre-monsoon,0,Dust + construction,114.95036429872495,47.3,111.8,1
2024-05-15,2024,Gurugram,Sohna Road,112.7,243.9,140,Pre-monsoon,0,Vehicular emissions,114.95036429872495,88.2,190.9,1
2024-05-16,2024,Gurugram,Sohna Road,103.5,202.9,176,Pre-monsoon,0,Vehicular emissions,114.95036429872495,81.0,158.8,1
2024-05-17,2024,Gurugram,Sohna Road,132.2,251.8,234,Pre-monsoon,0,Vehicular emissions,114.95036429872495,103.5,197.1,1
2024-05-18,2024,Gurugram,Sohna Road,65.0,129.6,130,Pre-monsoon,0,Vehicular emissions,114.95036429872495,50.9,101.5,1
2024-05-19,2024,Gurugram,Sohna Road,111.4,222.5,191,Pre-monsoon,0,Vehicular emissions,114.95036429872495,87.2,174.2,1
2024-05-20,2024,Gurugram,Sohna Road,116.0,274.5,162,Pre-monsoon,0,Dust + construction,114.95036429872495,90.8,214.9,1
2024-05-21,2024,Gurugram,Sohna Road,97.7,213.0,199,Pre-monsoon,0,Vehicular emissions,114.95036429872495,76.5,166.8,1
2024-05-22,2024,Gurugram,Sohna Road,102.6,244.3,181,Pre-monsoon,0,Dust + construction,114.95036429872495,80.3,191.2,1
2024-05-23,2024,Gurugram,Sohna Road,105.7,223.7,116,Pre-monsoon,0,Vehicular emissions,114.95036429872495,82.8,175.2,1
2024-05-24,2024,Gurugram,Sohna Road,85.5,179.0,150,Pre-monsoon,0,Vehicular emissions,114.95036429872495,66.9,140.1,1
2024-05-25,2024,Gurugram,Sohna Road,119.7,247.2,171,Pre-monsoon,0,Vehicular emissions,114.95036429872495,93.7,193.5,1
2024-05-26,2024,Gurugram,Sohna Road,109.7,201.5,177,Pre-monsoon,0,Vehicular emissions,114.95036429872495,85.9,157.8,1
2024-05-27,2024,Gurugram,Sohna Road,137.7,320.8,206,Pre-monsoon,0,Dust + construction,114.95036429872495,107.8,251.1,1
2024-05-28,2024,Gurugram,Sohna Road,95.0,190.2,148,Pre-monsoon,0,Vehicular emissions,114.95036429872495,74.4,149.0,1
2024-05-29,2024,Gurugram,Sohna Road,111.4,237.3,156,Pre-monsoon,0,Vehicular emissions,114.95036429872495,87.2,185.8,1
2024-05-30,2024,Gurugram,Sohna Road,85.3,187.5,115,Pre-monsoon,0,Vehicular emissions,114.95036429872495,66.8,146.8,1
2024-05-31,2024,Gurugram,Sohna Road,87.4,174.5,147,Pre-monsoon,0,Vehicular emissions,114.95036429872495,68.4,136.6,1
2024-06-01,2024,Gurugram,Sohna Road,24.8,55.4,93,Monsoon,0,Dust + construction,114.95036429872495,19.4,43.3,1
2024-06-02,2024,Gurugram,Sohna Road,23.6,51.8,98,Monsoon,0,Dust + construction,114.95036429872495,18.5,40.6,1
2024-06-03,2024,Gurugram,Sohna Road,82.3,172.0,184,Monsoon,0,Vehicular emissions,114.95036429872495,64.4,134.6,1
2024-06-04,2024,Gurugram,Sohna Road,79.6,145.7,149,Monsoon,0,Vehicular emissions,114.95036429872495,62.3,114.0,1
2024-06-05,2024,Gurugram,Sohna Road,62.9,149.3,195,Monsoon,0,Dust + construction,114.95036429872495,49.2,116.8,1
2024-06-06,2024,Gurugram,Sohna Road,38.7,85.5,53,Monsoon,0,Dust + construction,114.95036429872495,30.3,66.9,1
2024-06-07,2024,Gurugram,Sohna Road,35.1,73.0,93,Monsoon,0,Vehicular emissions,114.95036429872495,27.5,57.2,1
2024-06-08,2024,Gurugram,Sohna Road,84.2,158.6,101,Monsoon,0,Vehicular emissions,114.95036429872495,65.9,124.1,1
2024-06-09,2024,Gurugram,Sohna Road,36.9,69.4,72,Monsoon,0,Vehicular emissions,114.95036429872495,28.9,54.4,1
2024-06-10,2024,Gurugram,Sohna Road,53.6,120.8,77,Monsoon,0,Dust + construction,114.95036429872495,42.0,94.7,1
2024-06-11,2024,Gurugram,Sohna Road,74.6,171.2,166,Monsoon,0,Dust + construction,114.95036429872495,58.4,134.0,1
2024-06-12,2024,Gurugram,Sohna Road,27.8,58.5,80,Monsoon,0,Vehicular emissions,114.95036429872495,21.8,45.9,1
2024-06-13,2024,Gurugram,Sohna Road,88.9,204.3,193,Monsoon,0,Dust + construction,114.95036429872495,69.6,159.9,1
2024-06-14,2024,Gurugram,Sohna Road,66.2,132.5,101,Monsoon,0,Vehicular emissions,114.95036429872495,51.8,103.7,1
2024-06-15,2024,Gurugram,Sohna Road,71.0,156.8,134,Monsoon,0,Dust + construction,114.95036429872495,55.6,122.8,1
2024-06-16,2024,Gurugram,Sohna Road,94.8,185.3,152,Monsoon,0,Vehicular emissions,114.95036429872495,74.2,145.0,1
2024-06-17,2024,Gurugram,Sohna Road,52.8,126.4,84,Monsoon,0,Dust + construction,114.95036429872495,41.3,98.9,1
2024-06-18,2024,Gurugram,Sohna Road,45.0,107.5,74,Monsoon,0,Dust + construction,114.95036429872495,35.2,84.1,1
2024-06-19,2024,Gurugram,Sohna Road,62.9,138.5,108,Monsoon,0,Dust + construction,114.95036429872495,49.2,108.3,1
2024-06-20,2024,Gurugram,Sohna Road,59.4,138.9,80,Monsoon,0,Dust + construction,114.95036429872495,46.5,108.7,1
2024-06-21,2024,Gurugram,Sohna Road,50.7,107.8,82,Monsoon,0,Vehicular emissions,114.95036429872495,39.7,84.4,1
2024-06-22,2024,Gurugram,Sohna Road,57.1,119.7,56,Monsoon,0,Vehicular emissions,114.95036429872495,44.7,93.7,1
2024-06-23,2024,Gurugram,Sohna Road,55.5,128.2,90,Monsoon,0,Dust + construction,114.95036429872495,43.5,100.5,1
2024-06-24,2024,Gurugram,Sohna Road,70.4,167.0,101,Monsoon,0,Dust + construction,114.95036429872495,55.1,130.7,1
2024-06-25,2024,Gurugram,Sohna Road,83.4,170.0,112,Monsoon,0,Vehicular emissions,114.95036429872495,65.3,133.1,1
2024-06-26,2024,Gurugram,Sohna Road,39.1,75.2,71,Monsoon,0,Vehicular emissions,114.95036429872495,30.6,58.9,1
2024-06-27,2024,Gurugram,Sohna Road,20.0,36.4,83,Monsoon,0,Vehicular emissions,114.95036429872495,15.7,28.6,1
2024-06-28,2024,Gurugram,Sohna Road,98.2,211.7,111,Monsoon,0,Vehicular emissions,114.95036429872495,76.9,165.8,1
2024-06-29,2024,Gurugram,Sohna Road,61.8,147.1,118,Monsoon,0,Dust + construction,114.95036429872495,48.4,115.2,1
2024-06-30,2024,Gurugram,Sohna Road,71.4,141.8,150,Monsoon,0,Vehicular emissions,114.95036429872495,55.9,111.0,1
2024-07-01,2024,Gurugram,Sohna Road,46.1,98.3,64,Monsoon,0,Vehicular emissions,114.95036429872495,36.1,77.0,1
2024-07-02,2024,Gurugram,Sohna Road,54.3,108.1,63,Monsoon,0,Vehicular emissions,114.95036429872495,42.5,84.6,1
2024-07-03,2024,Gurugram,Sohna Road,86.0,159.9,163,Monsoon,0,Vehicular emissions,114.95036429872495,67.3,125.1,1
2024-07-04,2024,Gurugram,Sohna Road,89.3,181.7,140,Monsoon,0,Vehicular emissions,114.95036429872495,69.9,142.2,1
2024-07-05,2024,Gurugram,Sohna Road,71.7,161.1,195,Monsoon,0,Dust + construction,114.95036429872495,56.1,126.0,1
2024-07-06,2024,Gurugram,Sohna Road,55.1,121.5,51,Monsoon,0,Dust + construction,114.95036429872495,43.1,95.0,1
2024-07-07,2024,Gurugram,Sohna Road,29.3,56.2,66,Monsoon,0,Vehicular emissions,114.95036429872495,22.9,43.9,1
2024-07-08,2024,Gurugram,Sohna Road,54.8,130.8,67,Monsoon,0,Dust + construction,114.95036429872495,42.9,102.4,1
2024-07-09,2024,Gurugram,Sohna Road,60.6,111.5,109,Monsoon,0,Vehicular emissions,114.95036429872495,47.4,87.2,1
2024-07-10,2024,Gurugram,Sohna Road,63.4,147.4,120,Monsoon,0,Dust + construction,114.95036429872495,49.6,115.3,1
2024-07-11,2024,Gurugram,Sohna Road,62.0,139.8,144,Monsoon,0,Dust + construction,114.95036429872495,48.5,109.4,1
2024-07-12,2024,Gurugram,Sohna Road,89.2,181.5,131,Monsoon,0,Vehicular emissions,114.95036429872495,69.8,142.0,1
2024-07-13,2024,Gurugram,Sohna Road,20.9,46.0,81,Monsoon,0,Vehicular emissions,114.95036429872495,16.4,36.1,1
2024-07-14,2024,Gurugram,Sohna Road,66.2,148.3,101,Monsoon,0,Dust + construction,114.95036429872495,51.8,116.0,1
2024-07-15,2024,Gurugram,Sohna Road,25.8,56.8,62,Monsoon,0,Dust + construction,114.95036429872495,20.2,44.5,1
2024-07-16,2024,Gurugram,Sohna Road,80.2,144.9,168,Monsoon,0,Vehicular emissions,114.95036429872495,62.8,113.5,1
2024-07-17,2024,Gurugram,Sohna Road,76.6,173.2,170,Monsoon,0,Dust + construction,114.95036429872495,60.0,135.7,1
2024-07-18,2024,Gurugram,Sohna Road,78.7,184.5,157,Monsoon,0,Dust + construction,114.95036429872495,61.6,144.4,1
2024-07-19,2024,Gurugram,Sohna Road,81.7,179.4,118,Monsoon,0,Vehicular emissions,114.95036429872495,64.0,140.5,1
2024-07-20,2024,Gurugram,Sohna Road,58.1,109.3,75,Monsoon,0,Vehicular emissions,114.95036429872495,45.5,85.6,1
2024-07-21,2024,Gurugram,Sohna Road,58.6,119.9,91,Monsoon,0,Vehicular emissions,114.95036429872495,45.9,93.9,1
2024-07-22,2024,Gurugram,Sohna Road,26.3,55.4,98,Monsoon,0,Vehicular emissions,114.95036429872495,20.6,43.4,1
2024-07-23,2024,Gurugram,Sohna Road,40.6,84.3,67,Monsoon,0,Vehicular emissions,114.95036429872495,31.8,66.0,1
2024-07-24,2024,Gurugram,Sohna Road,97.0,223.1,144,Monsoon,0,Dust + construction,114.95036429872495,75.9,174.6,1
2024-07-25,2024,Gurugram,Sohna Road,76.2,164.5,141,Monsoon,0,Vehicular emissions,114.95036429872495,59.7,128.9,1
2024-07-26,2024,Gurugram,Sohna Road,36.6,75.9,90,Monsoon,0,Vehicular emissions,114.95036429872495,28.7,59.5,1
2024-07-27,2024,Gurugram,Sohna Road,55.7,102.3,61,Monsoon,0,Vehicular emissions,114.95036429872495,43.6,80.1,1
2024-07-28,2024,Gurugram,Sohna Road,79.0,162.9,132,Monsoon,0,Vehicular emissions,114.95036429872495,61.9,127.6,1
2024-07-29,2024,Gurugram,Sohna Road,31.3,73.8,82,Monsoon,0,Dust + construction,114.95036429872495,24.5,57.8,1
2024-07-30,2024,Gurugram,Sohna Road,20.9,40.9,67,Monsoon,0,Vehicular emissions,114.95036429872495,16.4,32.1,1
2024-07-31,2024,Gurugram,Sohna Road,20.0,42.1,74,Monsoon,0,Vehicular emissions,114.95036429872495,15.7,33.0,1
2024-08-01,2024,Gurugram,Sohna Road,54.9,116.1,72,Monsoon,0,Vehicular emissions,114.95036429872495,43.0,90.9,1
2024-08-02,2024,Gurugram,Sohna Road,25.7,49.3,97,Monsoon,0,Vehicular emissions,114.95036429872495,20.1,38.6,1
2024-08-03,2024,Gurugram,Sohna Road,85.3,164.8,111,Monsoon,0,Vehicular emissions,114.95036429872495,66.8,129.1,1
2024-08-04,2024,Gurugram,Sohna Road,81.7,167.5,104,Monsoon,0,Vehicular emissions,114.95036429872495,64.0,131.2,1
2024-08-05,2024,Gurugram,Sohna Road,30.9,68.4,80,Monsoon,0,Dust + construction,114.95036429872495,24.2,53.6,1
2024-08-06,2024,Gurugram,Sohna Road,114.0,232.7,164,Monsoon,0,Vehicular emissions,114.95036429872495,89.3,182.3,1
2024-08-07,2024,Gurugram,Sohna Road,50.5,117.8,57,Monsoon,0,Dust + construction,114.95036429872495,39.5,92.1,1
2024-08-08,2024,Gurugram,Sohna Road,107.9,203.4,152,Monsoon,0,Vehicular emissions,114.95036429872495,84.5,159.3,1
2024-08-09,2024,Gurugram,Sohna Road,61.9,142.1,115,Monsoon,0,Dust + construction,114.95036429872495,48.5,111.3,1
2024-08-10,2024,Gurugram,Sohna Road,46.4,96.6,78,Monsoon,0,Vehicular emissions,114.95036429872495,36.3,75.6,1
2024-08-11,2024,Gurugram,Sohna Road,119.6,257.1,159,Monsoon,0,Vehicular emissions,114.95036429872495,93.6,201.2,1
2024-08-12,2024,Gurugram,Sohna Road,45.0,105.0,64,Monsoon,0,Dust + construction,114.95036429872495,35.2,82.1,1
2024-08-13,2024,Gurugram,Sohna Road,63.0,126.8,175,Monsoon,0,Vehicular emissions,114.95036429872495,49.3,99.2,1
2024-08-14,2024,Gurugram,Sohna Road,89.8,175.9,181,Monsoon,0,Vehicular emissions,114.95036429872495,70.3,137.7,1
2024-08-15,2024,Gurugram,Sohna Road,58.3,107.9,91,Monsoon,0,Vehicular emissions,114.95036429872495,45.6,84.4,1
2024-08-16,2024,Gurugram,Sohna Road,57.6,128.9,72,Monsoon,0,Dust + construction,114.95036429872495,45.1,100.9,1
2024-08-17,2024,Gurugram,Sohna Road,49.0,115.8,51,Monsoon,0,Dust + construction,114.95036429872495,38.4,90.7,1
2024-08-18,2024,Gurugram,Sohna Road,57.6,130.1,97,Monsoon,0,Dust + construction,114.95036429872495,45.1,101.9,1
2024-08-19,2024,Gurugram,Sohna Road,58.9,107.3,63,Monsoon,0,Vehicular emissions,114.95036429872495,46.1,84.0,1
2024-08-20,2024,Gurugram,Sohna Road,77.8,158.2,101,Monsoon,0,Vehicular emissions,114.95036429872495,60.9,123.8,1
2024-08-21,2024,Gurugram,Sohna Road,73.0,134.5,132,Monsoon,0,Vehicular emissions,114.95036429872495,57.2,105.4,1
2024-08-22,2024,Gurugram,Sohna Road,111.3,206.9,166,Monsoon,0,Vehicular emissions,114.95036429872495,87.1,161.9,1
2024-08-23,2024,Gurugram,Sohna Road,71.7,130.6,117,Monsoon,0,Vehicular emissions,114.95036429872495,56.1,102.2,1
2024-08-24,2024,Gurugram,Sohna Road,40.8,91.1,85,Monsoon,0,Dust + construction,114.95036429872495,31.9,71.2,1
2024-08-25,2024,Gurugram,Sohna Road,57.8,117.6,56,Monsoon,0,Vehicular emissions,114.95036429872495,45.3,92.2,1
2024-08-26,2024,Gurugram,Sohna Road,64.9,148.7,124,Monsoon,0,Dust + construction,114.95036429872495,50.8,116.4,1
2024-08-27,2024,Gurugram,Sohna Road,84.3,166.4,180,Monsoon,0,Vehicular emissions,114.95036429872495,66.0,130.3,1
2024-08-28,2024,Gurugram,Sohna Road,51.6,114.3,55,Monsoon,0,Dust + construction,114.95036429872495,40.4,89.5,1
2024-08-29,2024,Gurugram,Sohna Road,55.8,125.5,88,Monsoon,0,Dust + construction,114.95036429872495,43.7,98.3,1
2024-08-30,2024,Gurugram,Sohna Road,45.8,85.9,64,Monsoon,0,Vehicular emissions,114.95036429872495,35.9,67.3,1
2024-08-31,2024,Gurugram,Sohna Road,70.4,142.4,108,Monsoon,0,Vehicular emissions,114.95036429872495,55.1,111.5,1
2024-09-01,2024,Gurugram,Sohna Road,144.0,266.6,211,Pre-monsoon,0,Vehicular emissions,114.95036429872495,112.7,208.7,1
2024-09-02,2024,Gurugram,Sohna Road,144.1,268.4,266,Pre-monsoon,0,Vehicular emissions,114.95036429872495,112.8,210.1,1
2024-09-03,2024,Gurugram,Sohna Road,104.1,246.0,193,Pre-monsoon,0,Dust + construction,114.95036429872495,81.5,192.6,1
2024-09-04,2024,Gurugram,Sohna Road,74.1,152.7,160,Pre-monsoon,0,Vehicular emissions,114.95036429872495,58.0,119.5,1
2024-09-05,2024,Gurugram,Sohna Road,99.0,230.0,162,Pre-monsoon,0,Dust + construction,114.95036429872495,77.5,180.1,1
2024-09-06,2024,Gurugram,Sohna Road,111.5,233.6,118,Pre-monsoon,0,Vehicular emissions,114.95036429872495,87.3,182.9,1
2024-09-07,2024,Gurugram,Sohna Road,89.7,176.8,104,Pre-monsoon,0,Vehicular emissions,114.95036429872495,70.2,138.4,1
2024-09-08,2024,Gurugram,Sohna Road,103.8,207.2,107,Pre-monsoon,0,Vehicular emissions,114.95036429872495,81.3,162.3,1
2024-09-09,2024,Gurugram,Sohna Road,110.9,213.6,189,Pre-monsoon,0,Vehicular emissions,114.95036429872495,86.8,167.2,1
2024-09-10,2024,Gurugram,Sohna Road,112.1,256.4,108,Pre-monsoon,0,Dust + construction,114.95036429872495,87.8,200.8,1
2024-09-11,2024,Gurugram,Sohna Road,88.6,196.3,197,Pre-monsoon,0,Dust + construction,114.95036429872495,69.4,153.8,1
2024-09-12,2024,Gurugram,Sohna Road,106.2,249.1,103,Pre-monsoon,0,Dust + construction,114.95036429872495,83.1,194.9,1
2024-09-13,2024,Gurugram,Sohna Road,91.1,176.6,124,Pre-monsoon,0,Vehicular emissions,114.95036429872495,71.3,138.2,1
2024-09-14,2024,Gurugram,Sohna Road,148.2,331.3,250,Pre-monsoon,0,Dust + construction,114.95036429872495,116.0,259.3,1
2024-09-15,2024,Gurugram,Sohna Road,97.9,201.5,165,Pre-monsoon,0,Vehicular emissions,114.95036429872495,76.7,157.9,1
2024-09-16,2024,Gurugram,Sohna Road,70.6,148.4,101,Pre-monsoon,0,Vehicular emissions,114.95036429872495,55.3,116.2,1
2024-09-17,2024,Gurugram,Sohna Road,101.6,183.8,179,Pre-monsoon,0,Vehicular emissions,114.95036429872495,79.5,143.8,1
2024-09-18,2024,Gurugram,Sohna Road,197.1,466.5,284,Pre-monsoon,0,Dust + construction,114.95036429872495,154.3,365.2,1
2024-09-19,2024,Gurugram,Sohna Road,101.9,186.9,105,Pre-monsoon,0,Vehicular emissions,114.95036429872495,79.8,146.4,1
2024-09-20,2024,Gurugram,Sohna Road,94.7,186.8,176,Pre-monsoon,0,Vehicular emissions,114.95036429872495,74.1,146.2,1
2024-09-21,2024,Gurugram,Sohna Road,82.6,164.1,178,Pre-monsoon,0,Vehicular emissions,114.95036429872495,64.7,128.5,1
2024-09-22,2024,Gurugram,Sohna Road,71.5,153.4,196,Pre-monsoon,0,Vehicular emissions,114.95036429872495,56.0,120.1,1
2024-09-23,2024,Gurugram,Sohna Road,112.0,227.8,142,Pre-monsoon,0,Vehicular emissions,114.95036429872495,87.7,178.4,1
2024-09-24,2024,Gurugram,Sohna Road,59.9,113.0,82,Pre-monsoon,0,Vehicular emissions,114.95036429872495,46.9,88.5,1
2024-09-25,2024,Gurugram,Sohna Road,98.7,217.3,190,Pre-monsoon,0,Dust + construction,114.95036429872495,77.3,170.2,1
2024-09-26,2024,Gurugram,Sohna Road,82.0,176.2,112,Pre-monsoon,0,Vehicular emissions,114.95036429872495,64.2,138.0,1
2024-09-27,2024,Gurugram,Sohna Road,106.9,210.3,184,Pre-monsoon,0,Vehicular emissions,114.95036429872495,83.7,164.7,1
2024-09-28,2024,Gurugram,Sohna Road,89.7,203.5,183,Pre-monsoon,0,Dust + construction,114.95036429872495,70.2,159.3,1
2024-09-29,2024,Gurugram,Sohna Road,154.0,280.9,221,Pre-monsoon,0,Vehicular emissions,114.95036429872495,120.6,220.0,1
2024-09-30,2024,Gurugram,Sohna Road,92.9,174.5,139,Pre-monsoon,0,Vehicular emissions,114.95036429872495,72.7,136.6,1
2024-10-01,2024,Gurugram,Sohna Road,171.8,381.9,212,Post-monsoon,0,Dust + construction,114.95036429872495,134.5,299.0,1
2024-10-02,2024,Gurugram,Sohna Road,165.4,348.2,291,Post-monsoon,0,Vehicular emissions,114.95036429872495,129.5,272.6,1
2024-10-03,2024,Gurugram,Sohna Road,132.7,303.2,235,Post-monsoon,0,Dust + construction,114.95036429872495,103.9,237.4,1
2024-10-04,2024,Gurugram,Sohna Road,146.0,285.2,221,Post-monsoon,0,Vehicular emissions,114.95036429872495,114.3,223.3,1
2024-10-05,2024,Gurugram,Sohna Road,146.9,341.5,255,Post-monsoon,0,Dust + construction,114.95036429872495,115.0,267.3,1
2024-10-06,2024,Gurugram,Sohna Road,147.4,307.5,274,Post-monsoon,0,Vehicular emissions,114.95036429872495,115.4,240.7,1
2024-10-07,2024,Gurugram,Sohna Road,181.7,435.0,216,Post-monsoon,0,Dust + construction,114.95036429872495,142.3,340.7,1
2024-10-08,2024,Gurugram,Sohna Road,140.8,309.0,235,Post-monsoon,0,Vehicular emissions,114.95036429872495,110.2,241.8,1
2024-10-09,2024,Gurugram,Sohna Road,120.3,220.8,278,Post-monsoon,0,Vehicular emissions,114.95036429872495,94.2,172.9,1
2024-10-10,2024,Gurugram,Sohna Road,141.4,256.9,274,Post-monsoon,0,Vehicular emissions,114.95036429872495,110.7,201.1,1
2024-10-11,2024,Gurugram,Sohna Road,174.1,383.5,211,Post-monsoon,0,Dust + construction,114.95036429872495,136.3,300.2,1
2024-10-12,2024,Gurugram,Sohna Road,148.5,285.1,220,Post-monsoon,0,Vehicular emissions,114.95036429872495,116.3,223.3,1
2024-10-13,2024,Gurugram,Sohna Road,143.9,315.3,279,Post-monsoon,0,Vehicular emissions,114.95036429872495,112.7,246.9,1
2024-10-14,2024,Gurugram,Sohna Road,110.2,234.1,113,Post-monsoon,0,Vehicular emissions,114.95036429872495,86.3,183.3,1
2024-10-15,2024,Gurugram,Sohna Road,150.7,319.9,235,Post-monsoon,0,Vehicular emissions,114.95036429872495,118.0,250.5,1
2024-10-16,2024,Gurugram,Sohna Road,122.7,260.1,247,Post-monsoon,0,Vehicular emissions,114.95036429872495,96.1,203.7,1
2024-10-17,2024,Gurugram,Sohna Road,133.3,272.2,234,Post-monsoon,0,Vehicular emissions,114.95036429872495,104.4,213.2,1
2024-10-18,2024,Gurugram,Sohna Road,134.8,316.9,292,Post-monsoon,0,Dust + construction,114.95036429872495,105.5,248.0,1
2024-10-19,2024,Gurugram,Sohna Road,150.3,345.4,205,Post-monsoon,0,Dust + construction,114.95036429872495,117.7,270.5,1
2024-10-20,2024,Gurugram,Sohna Road,174.7,414.9,277,Post-monsoon,0,Dust + construction,114.95036429872495,136.8,324.9,1
2024-10-21,2024,Gurugram,Sohna Road,142.9,309.5,239,Post-monsoon,0,Vehicular emissions,114.95036429872495,111.9,242.4,1
2024-10-22,2024,Gurugram,Sohna Road,203.2,445.0,263,Post-monsoon,0,Vehicular emissions,114.95036429872495,159.1,348.4,1
2024-10-23,2024,Gurugram,Sohna Road,211.0,496.3,240,Post-monsoon,0,Dust + construction,114.95036429872495,165.2,388.6,1
2024-10-24,2024,Gurugram,Sohna Road,167.7,367.9,280,Post-monsoon,0,Vehicular emissions,114.95036429872495,131.3,288.0,1
2024-10-25,2024,Gurugram,Sohna Road,138.6,303.8,280,Post-monsoon,0,Vehicular emissions,114.95036429872495,108.5,237.8,1
2024-10-26,2024,Gurugram,Sohna Road,206.2,411.1,271,Post-monsoon,0,Vehicular emissions,114.95036429872495,161.4,321.8,1
2024-10-27,2024,Gurugram,Sohna Road,159.7,375.0,287,Post-monsoon,0,Dust + construction,114.95036429872495,125.0,293.5,1
2024-10-28,2024,Gurugram,Sohna Road,141.2,315.5,291,Post-monsoon,0,Dust + construction,114.95036429872495,110.6,247.1,1
2024-10-29,2024,Gurugram,Sohna Road,119.7,256.8,129,Post-monsoon,0,Vehicular emissions,114.95036429872495,93.7,201.0,1
2024-10-30,2024,Gurugram,Sohna Road,146.8,328.2,231,Post-monsoon,0,Dust + construction,114.95036429872495,114.9,256.9,1
2024-10-31,2024,Gurugram,Sohna Road,141.5,338.0,290,Post-monsoon,0,Dust + construction,114.95036429872495,110.8,264.7,1
2024-11-01,2024,Gurugram,Sohna Road,365.3,802.8,325,Winter,1,Fireworks,114.95036429872495,286.0,628.5,1
2024-11-02,2024,Gurugram,Sohna Road,164.8,325.2,268,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,129.0,254.6,1
2024-11-03,2024,Gurugram,Sohna Road,165.7,325.1,295,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,129.7,254.5,1
2024-11-04,2024,Gurugram,Sohna Road,158.3,349.0,258,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,123.9,273.2,1
2024-11-05,2024,Gurugram,Sohna Road,132.2,312.6,271,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,103.5,244.7,1
2024-11-06,2024,Gurugram,Sohna Road,152.0,364.3,232,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,119.0,285.2,1
2024-11-07,2024,Gurugram,Sohna Road,151.9,291.4,259,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,118.9,228.1,1
2024-11-08,2024,Gurugram,Sohna Road,153.9,281.0,212,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,120.5,220.0,1
2024-11-09,2024,Gurugram,Sohna Road,212.2,466.8,228,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,166.1,365.4,1
2024-11-10,2024,Gurugram,Sohna Road,192.9,362.5,282,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,151.0,283.8,1
2024-11-11,2024,Gurugram,Sohna Road,151.2,325.2,282,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,118.4,254.7,1
2024-11-12,2024,Gurugram,Sohna Road,142.1,269.1,229,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,111.3,210.8,1
2024-11-13,2024,Gurugram,Sohna Road,171.8,395.9,299,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,134.5,309.9,1
2024-11-14,2024,Gurugram,Sohna Road,203.9,427.8,295,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,159.6,334.9,1
2024-11-15,2024,Gurugram,Sohna Road,172.5,377.7,269,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,135.1,295.8,1
2024-11-16,2024,Gurugram,Sohna Road,165.1,372.8,216,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,129.3,292.0,1
2024-11-17,2024,Gurugram,Sohna Road,135.5,287.4,211,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,106.1,225.0,1
2024-11-18,2024,Gurugram,Sohna Road,116.9,239.9,101,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,91.5,187.8,1
2024-11-19,2024,Gurugram,Sohna Road,177.6,361.0,287,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,139.1,282.7,1
2024-11-20,2024,Gurugram,Sohna Road,156.2,323.5,282,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,122.3,253.3,1
2024-11-21,2024,Gurugram,Sohna Road,216.9,505.9,241,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,169.8,396.0,1
2024-11-22,2024,Gurugram,Sohna Road,146.9,323.0,221,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,115.0,252.9,1
2024-11-23,2024,Gurugram,Sohna Road,158.6,348.7,217,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,124.2,273.1,1
2024-11-24,2024,Gurugram,Sohna Road,176.6,409.7,222,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,138.3,320.8,1
2024-11-25,2024,Gurugram,Sohna Road,207.3,493.8,257,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,162.3,386.6,1
2024-11-26,2024,Gurugram,Sohna Road,151.5,279.7,232,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,118.6,219.0,1
2024-11-27,2024,Gurugram,Sohna Road,204.8,470.3,239,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,160.3,368.1,1
2024-11-28,2024,Gurugram,Sohna Road,152.8,282.8,246,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,119.6,221.4,1
2024-11-29,2024,Gurugram,Sohna Road,178.0,416.6,256,Winter,0,Stubble burning + inversion + traffic,114.95036429872495,139.4,326.3,1
